content,rating
"sách xịnnnn, còn mới hong bị chầy hong bị gì cả. Cầm vừa tay nha tại khổ nhỏ mà :)) Nên mua hehe",5
"Mình quan tâm đến nội dung là chủ yếu nhưng khuyên mn nên mua bản khổ lớn nhé, mình không ngờ bản khổ nhỏ nó lại nhỏ thế này và chất liệu giấy cũng không đc tốt lắm.",4
"sản phẩm khổ bé tuy nhiên rõ nét, ship giao hàng cẩn thận",4
"Chất lượng giấy tốt, bìa đẹp. Nhưng quyển khổ nhỏ lớn hơn bàn tay mình chút xíu à đọc lòi con mắt, hợp với các bạn hay ra ngoài tiện mang theo.",4
,5
sp tốt,5
tốt,5
ueue,5
,5
Khổ nhỏ không đẹp,4
"nội dung hay,giao hàng nhanh",5
hsshsh,5
Qua tốt,5
good,5
Giao hàng nhanh,5
"sách mới, giao nhanh",5
Rất oke la luôn,4
Sách đẹp dày dặn:))hay nên mua nhaaaa,5
"Khổ nhỏ quá, ko thích. Đáng lẽ nên ghi size/ khổ để kh biết.",3
"Sách đẹp, khá hay phù hợp với người sống nội tâm như mình!",4
"sách đẹp,cứng cáp,mà nó hơi nhỏ hơn mình nghĩ 1 xíu thôi,5*",5
Biết thế đặt khổ,5
"sách mới, đóng gói cẩn thận giao hàng nhanh",5
"Nhỏ, gọn, nhẹ, chữ hơi bé",5
Không có chống sốc nhưng may sách vẫn ổn ạ :((,4
sách nhìn đẹp nhỏ gọn dễ mang đi,5
tốt,5
Sách đẹp giao hành nhanh,5
mặc dù khổ nhỏ nhưng chữ đọc cx ok lắm nha,5
"sách đẹp, chất lượng tốt, đóng gói ổn",5
"Sách rất đẹp, nhưng chất lượng giấy ko tốt lắm",4
"Sách tốt,nội dung hay",5
Sách nhỏ nhưng vẫn oki,5
Giao hàng chưa đầy 2 ngày.,5
"Giá bình dân, shop phục vụ tốt",5
"Sản phẩm nhỏ, vừa vặn, giá rẻ nz.",5
"đóng gói cẩn thận , sách đẹp rất hay",5
hay qua a,5
Sách hay,5
,5
.,4
rất ý nghia,4
hay,5
:)),5
Tuyệt vời!,5
Okela,5
đẹp,4
ok,5
Ok,5
"quá tuyệt ,",5
hàng nhận rất nhanh,5
ok,5
sách đẹp lắm ah,5
rất hay,5
rất hài lòng!,5
Sách được giao về đến tay rất nhanh chóng,5
Sổ hơi nhỏ,5
Tuyệt vời,5
"Tạm được giấy thô, sách nhỏ",3
Sp ok lắm,5
Giấy tối màu,4
Đóng gói tốt giao hàng nhanh,5
sách hay!,5
Tuyệt vời,5
Tuyệt vời,5
cuốn sách nhỏ như bàn tay,2
sp tốt,5
sách đẹp rất nhẹ,5
có vài trang bị rách nha.,3
Bdbeejjdndbdbdjsjnd fbdkennn,5
"size hơi nhỏ nên bị dày, mình lỡ k đọc kĩ :(",3
"Sách hơi nhỏ, nhưng đọc tốt",5
Rất hài lòng,5
tada,5
tốt,5
ngon ngon,5
hay lắm ạ,5
cx tạm,5
rất bổ ích,5
Sách như mô tả,5
Hay lắm nên đọc,5
Giao hàng nhanh và chất lượng,4
"sách nhỏ nhắn, nd khỏi bàn",5
"Sách hay, bìa đẹp, mỗi tội hơi nhỏ",5
Sách giao nhanh đóng gói rất cẩn thận,5
sách đẹp giao hàng đúng hen,5
sản phẩm tuyệt giao hàng nhanh,5
good,5
tốt chất lượng hài lòng ok,2
Đọc sách rất là hay và ý nghĩa nha,4
Chất lượng giấy kém không bóng bẩy,1
"Sách chất lượng kém, như thể sách lậu",1
Bọc bảo vệ cẩn thận. Rất ưng,5
Sách đẹp,5
sách tốt nhưng giao chậm một ngày,5
"Sách nhỏ gọn, mới, giao hàng nhanh",5
sách hay vận chuyển nhanh,5
gói hàng đẹp giao nhanh,5
giá tốt đóng gói cẩn thận,5
giao nhanh nhưng nhỏ so với dự kiến,4
Đặt 3 tháng mới có huhu @@,3
sản phẩm rất tốt và rất hay,3
sách hơi nhỏ,5
cuốn sách của thời đại,4
"Tiki Giao nhanh , sách đẹp .",5
"lúc vận chuyển chắc va đập nên có bị cấn 1 chút, nhưng mà không sao, siêu ưng khoản giao hàng của tiki",5
sách được :3.,5
Tốt so với giá thành,5
sách oki lắm ạ,5
Sách rất đẹp,5
sách nhỏ gọn đẹp !!!,5
Giao hàng nhanh. tốt.,5
chat luong,5
Dù nhỏ nhưng có võ :)))),5
Hàng đóng gói cẩn thận,5
Sách hay,5
rất ok,5
rất Hay cảm ơn shop,5
Tốt chất lượng ổn,5
Sách hay,5
tạm ổn,4
Tốt,5
Hài Long,5
cũng được,4
Tuyệt vời,5
Sách hay,5
Tốt,5
Đẹp,5
Hay hay,4
H,5
sách đóng gói hơi thiếu chắc chắn,5
"Sách nhỏ, giấy mỏng. Nói chung tiền nào của đó thôi.",5
Sách bị dập phần mép do không được bọc kỹ,1
khá tiện khi sử dụng để cầm tay,5
cuốn sách đầy ý nghĩa của DALE CARNEGIE,5
"Sản phẩm chất lượng rất tốt, tiki giao hàng cực kì nhanh:3",5
Sách dơ. Một cuốn bị xé bọc,2
"Giấy in quá xấu, chất lượng quá thất vọng",1
Sách mới đẹp vs giao hàng nhanh hơn dự kiến,5
sách rất đẹp in rõ chữ giá rẻ 10 đỉm,5
"không rách không vụi bẩn, chữ nghĩa rõ ràng",5
sách đã qua sử dụng có vết bẩn và dập mất một góc,3
Hình thức không được tốt!,3
ok ok ok ok ok ok ok ok ok ok ok ok ok,5
Sách nhỏ hơn cả giấy A5. Nhìn k muốn đọc,1
Gói hàng đẹp Giao hàng nhanh,5
có những trang bị in méo. hơi buồn,3
,5
tốt,5
ship nhanh,5
hay,5
Siêu tốt,5
ổn,4
ok,5
ok,5
Quá hay,5
xịn,5
đóng gói hộp bị méo vs lại lâu quá,4
Dễ mang theo,5
đỉnh,5
"sáchcỡ nhỏ , vừa với giá tiền . ok",5
dạ em cảm ơn bên công ty tiki ạ em cảm thấy hài lòng ạ,5
sách tốt lắm ạ mà cỡ chữ hơi,5
Giấy hoei mỏngggghggggggggggggg,4
sách đẹp nguyên vẹn,4
nói chung là ok bìa sách hơi cũ nhưng không sao,3
,5
Hơi đắt so với chất lượng sách,4
Giao hàng nhanh. Chất lượng tốt,5
"Đẹp, đúng như hình ảnh",5
"Đẹp hình thức, hay nội dung.",5
giao nhanh,5
,5
Sách tốt lắm,5
"Giao hàng nhanh,chất lượng sp tốt",5
"Giao nhanh, sách đẹp",5
Giao nhanh ok,5
ok,5
Tốt ạ,5
good,5
,4
"Hàng đẹp cầm chắc tay lắm , sách chữ to còn nhỏ gọn xứng đáng 10 sao",5
hay lắm mn ơi đọc đi đọc lại dễ hiểu lắm,5
giao hàng quá nhanh đặt tối hôm trc trưa hôm sau gọi giao hàng k tin đc,5
"khổ nhỏ to bằng bàn tay của mình , chữ nhỏ , giao hàng cực nhanh",5
"Viền sách bị nhăn, nhiều trang bị bẩn. Giống sách đã dùng r",2
cảm giác ngửi mùi giấy từ sách mới nó sướng lắm,5
Sách đẹp nhưng phần bìa sách sau có bị rách mất chút ít,4
"Khổ nhỏ, nhẹ, để trong túi khá gọn.",5
Sách đẹp sạch sẽ giao hàng nhanh,5
"Mình cảm ơn tiki đã giao hàng rất nhanh, chữ in trong thiệp cũng khá đẹp",5
"Giao nhanh, shipper nhiệt tình, chất lượng sách tốt, đóng gói cẩn thận",5
"Khổ nhỏ gọn, đọc vừa tay",4
"In đẹp, đóng gói cẩn thận, giao hàng nhanh",5
Nội dung rất hay và ý nghĩa,5
Giao hàng nhanh và đóng gói ok á,5
Hơi nhỏ so với tưởng tượng đóng gói cũng không chắc chắn lắm,4
Mua 2 quyển sách nhưng shop giao thiếu 1 quyến Đắc Nhân Tâm,1
"Giao hàng nhanh, tốt, tuyệt vời",5
hàng đã nhận. nói miễn phí vận chuyển mà vẫn mất 32k phí,3
"giao hàng nhanh n đóng gói còn qa loa, k cẩn thận",5
Tốt,5
excellent,5
Tuyệt vời,5
Nice,5
"Nhỏ gọn xinh xắn dễ cầm, sách mới, bọc kín gọn gàng, duyệt. Chưa đọc nên review sau nhưng n thật sự đã quá nổi tiếng rồi",5
"Đang đọc đến tr40 thì nhảy sang tr17, nội dung sách từ tr40 đến tr57 bị mất hút luôn! Chất lượng bản in kém, NXB nên xem lại ạ.",2
"Sách rất bổ ích, tiki giao hàng siêu nhanh, gói hàng cẩn thận",5
"Sách nhỏ gọn rất tiện lợi mang theo, rất tuyệt",5
"Sách bị xước phần bìa, sách nhìn trông không được mới lắm nhưng tổng thể thì chấp nhận được",4
sách rất đẹp và chất lượng nắm ý giao hàng hơi lâu nhưng bù lại chất lượng sách khỏi bàn,5
sách hay,5
giao hàng nhanh hơn dự kiến. giấy chất lượng nhung bìa thì hơi lỗi một xíu nhưng mình vẫn rất hài lòng,4
Tiki luôn giao hàng nhanh như mong đợi của mình. Chất lượng sách rất yên tâm. Giá cạnh tranh. Sẽ còn ủng hộ tiki lâu dài,5
"Sách đọc rất hay, tuy hơi nhỏ nhưng chữ rất rõ, màu giấy mình cực kì ưng luôn, nhân viên rất thân thiện. Nên mua nha mọi người !",5
"sách be bé xinh lắm, giấy không đc mịn nhưng sờ hơi sần sùi thích lắm.Đắc nhân tâm thì nội dung hay khỏi bàn r",5
Sách mới mua về mà đã bị bong giấy rồi. Mình mua tặng mẹ mà mẹ bảo vậy nên rất buồn. Mong TiKi lần sau cẩn thận hơn,3
Ok,5
"Cuốn này rất hay, thực tế và gỡ rối được nhiều điều trong cuộc sống hằng ngày. mỗi người nên đọc cuốn nầy 1 lần trong đời",5
bị gạch như ảnh thêm 2 cái mã vạch trước sau nữa chán thật sự,1
"Sách mới, đóng gói cẩn thận, săn được giá ưu đãi, nội dung tôi chưa đoc hết. Cảm ơn Tiki, sẽ tiếp tục ủng hộ",5
Vừa mở hàng ra thì thấy có vết xước. Mong Shop sẽ khắc phục tình trạng cho những đơn hàng sau.,4
"nó quá đẹp, hay lắm với lại đóng gói rất cẩn thận luôn, sách vô cùng đẹp nhé",5
"Sách nhỏ hơn so với sản phẩm bày bán lẻ hiệu sách, bị rách bìa.",2
"Sách khá ok, nhưng gói hàng quá ẩu tả, chỉ có một cái hộp không, sách còn bị dơ nữa",4
Tốc độ,5
sách đẹp.,5
Ok,5
,5
Sách đẹp,4
Sách be bé,5
sách đẹp mới,4
Giao hàng nhanh ạ,4
Sách đẹp,5
sách rất xinh,5
tốt,5
Giao nhanh,5
Hài lòng,5
"Sách tuy hơi bé nhưng chữ đọc vẫn rõ, anh shipper còn dễ thương nữa.",5
Cảm ơn tác giả giúp mình có sự chuẩn bị trước khi bước sang một trang tiếp,5
Giao hàng nhanh nhiệt tình Sách mới gọn dễ mang theo Chữ dễ đọc không gây mỏi mắt,5
Săn được sách rẻ mà xịn ~ hơi bị quăn sách một chút :((,4
"Nhìn có vẻ dày nhưng giấy nhẹ, cầm không bị mỏi tay, còn nội dung thì chắc ai cũng biết rồi :))",5
"hay lắm á , khổ nhỏ cầm vừa tay ,sẽ ủng hộ lần sau , i love uuuuuuu",5
"Rất ok lun á. Mùa dịch này mà giao hàng nhanh nè, đóng gói hàng cận thẩn nè, mùa dich này có sách đọc zui lắm",5
"sách oke lắm nha mng, giá ổn , cuốn này k có dơ như cuốn đừng lựa chọn an nhàn khi còn trẻ",4
sách hơi nhỏ mình ko biết có phải sách chuẩn ko vì mình ít mua sách,5
bé ko tg luôn í lại còn nhẹ giấy mỏng ai mua nên cân nhắc vì bé bằng bàn tay,1
"sách nhot gọn dễ mang đi. nội dung là 1 bài học, học đi học lại để trưởng thành hơn",5
"Giao hàng nhanh sớm hơn dự kiến,sách nhỏ hơn mình tưởng tượng",4
"Sách nhỏ gọn nên đọc hơi khó. Nội dung sâu sắc nhân văn, tuy nhiên không phải ai cũng thực sự hiểu và áp dụng được.",4
"do dịch nên giao hơi lâu, sách đọc rất hay",5
"sản phẩm đóng gói đẹp, đúng với giá tiền. còn nội dung thì đi xem rivew đi nhé",5
sách nhỏ gọn dễ dàng mang đi để đọc tiện lợi mk rất ưng,5
bé tý ak. hơi thất vọng. đọc bé ntn đau mắt lắm,3
"Sách ngoại hình đẹp, Nếu mn mua đọc nên chọn khổ to hơn đọc sẽ thoải mái hơn nhé",5
sách mới đẹp. mép sách bị cắt hơi lỗi nên không được mịn với đều.,5
"Sách hơi nhỏ xíu nhưng mà nội dung hay, giao hàng siêu nhanh sáng đặt chiều đã về",5
Sách hay,5
Sách nhỏ xinh in đẹp đóng gói quá là okela luôn ạ ship cũng nhanh nữa,5
"sách cũ, thời gian đóng gói và giao hàng lâu, gói hàng không kĩ, ảnh hưởng chất lượng sách.",1
"vận chuyển trời mưa, sach bj ẩm, xướt bìa, còn lại ổn",3
"quyển nhỏ hơn mk tưởng tượng , có mùi thơm , ko bị rách . Nói chung khá tốt",5
"giao hàng nhanh, đóng gói đẹp, chắc chắn, sách rấtttt đẹpppp",5
…………………………….. ……………………………..,5
sách hơi nhỏ. giấy hơi mỏng nhưng chữ to nội dung hay là được. nên mua nha mn,5
"Sách nhìn cũ, khôgn seal không bookmark, bìa bụi kiểu để lâu quá rồi :))",3
"Sách xinh lắm, nhỏ nhỏ xinh xinh. Cám ơn shop nhiều ạ",5
"không có seal, đóng gói không kỹ nên sách bị xước với tróc ở rìa",3
"Sách rất hay , không cần phải nói gì thêm nữa , nó đã quá nổi tiếng",5
sách nhận đúng như hình không có vấn đề gì nội dung sách thấy bình thường,4
"giao nhanh ,đóng gói oke ,chưa đọc nên chưa biết sao , cuốn mini nhìn cưng lắm",5
sách đẹp màu đẹp,5
sách hay rất nhiều bài học hữu ích áp dụng vào đời sống,5
giao hàng nhanh sách mới. cầm chắc tay. giấy dày. chữ rõ ràng.,5
Nhỏ hơn mình nghĩ. Nhưng hài lòng vì nhỏ gọn có thể mang theo dễ dàng,5
"sách hay, sách hơi trầy 1 chút, nhưng vẫn khá ổn , nói chung tốt",5
cuốn sách bên ngoài được đóng gói tốt,5
Giao hàng quá lâu từ lúc có hứng đọc đến lúc hết hứng rồi mới giao,3
Sản phẩm tuyệt vời,5
Sách rất tốt. Chất lượng sách tốt chữ nét nội dung rõ ràng. Tiki giao hàng nhanh. Nhân viên hgiao hàng thì nhiệt tình cởi mở.,5
cực kỳ hài lòng nha . lúc nhận hàng cầm hơi nhẹ nên có síu lo nhưng khi mở ra thì sách rất OK . giá rẻ tiki giao hàng nhanh cảm ơn shop???,5
"Sách này mình mua để văn phòng vừa để trang trí vừa cho mọi người đọc. Đắc Nhân Tâm thì khỏi phải nói rồi, một cuốn sách kinh điển mà bất cứ ai cũng nên đọc.",5
Giao hàng nhanh. Đúng hạn. Đóng gói sản phẩm kỹ nhưng mỗi tội sách bị xước bìa ý. Nhìn không được đẹp mắt một chút ??? hơi bụi nữa ? định bụng vote 4 hic,5
"Chất lượng lắm ạ, sách mới mực in chất lượng. Giao hàng thì nhanh đỉnh mặc dù đanh dịch, đặt hàng tối hôm thứ 6 mà chiều chủ nhật đã nhận được hàng rồi. Lần sau sẽ ủng hộ shop tiếp ạ",5
"giao hàng đầy đủ sách mới,k bị nhăn hay bẩn.giao hàng sớm hơn dự định 2 ngày.",5
ah shiper rất nhiệt tình giao hàng nhanh gọn lẹ ko nhăn ko rack. lần sau tui ủng hộ tiếp cảm ơn nha.........,5
"giao hàng nhanh, chất lượng sách okk, nên mua nhé mn!!!!",5
"Rất cám ơn shop.Đóng gói rất cẩn thận/sách thẳng,bên trong từng cuốn còn bọc kỹ càng tránh cong vênh nữa 10đ",5
"Sách bọc cẩn thận, gáy sách có chút hơi mẩn nhưng chất lượng ổn. Đơn vị giao hàng nhanh, mình vừa order tối hôm trước thì chiều hôm sau đến, sớm hơn thông báo 1 ngày",5
Giao đúng và đủ sách. Có lẽ do đường vận chuyển dài nên sách hơi trầy xước nhưng giá thành và chất lượng sách vẫn ok nên cho 5*.,5
"giao sách rất đúng ngày đầy đủ, không có gì để chê. có mỗi cuốn "" đọc vị bất kì ai "" hơi khó hiểu mấy cốn còn lại rất hay. rất đáng để",5
"sách đủ, cảm ơn tiki nhiều.",5
OK,5
Giao nhanh,5
giao hàng nhanh hài lòng,4
"giao hàng nhanh, đóng gói cẩn thận. mình rất hài lòng về sản phẩm này",5
Giao hàng khá nhanh. Sách được bọc cẩn thẩn.,5
Có 1-2 quyển bám bụi và màu hơi ố,3
"Sách đẹp, bọc kĩ, ship nhanh",5
bao bì chắc chắn. a shipper nhiệt tình,5
"Mình mua hàng của Tiki cũng nhiều r,và khá là tin tưởng nên ko có gì để nói nữa",5
đóng gói kỹ giao hàng nhanh,5
"giao hàng nhanh, sách chất lượng.",5
không biết nói gì hơn,5
Đóng gói cẩn thận,4
ok ok ok,5
Rất là vui khi nhận hàng cảm ơn tiki nhiều ạ,5
Good,5
Cuốn sách rất hay,5
Sách đẹp. Đóng gói cẩn thận,5
giao đúng mẫu sách hay,5
"Sách đẹp , giao hàng nhiệt tình chu đáo , luôn ủng hộ tiki",5
Rất ý nghĩa,5
hàng y như thật vậy cảm ơn shop rất nhiều ạ,5
Gói hàng kĩ đẹp,5
okok,5
sp tốt mà ship hơi lâu,5
Oke lắm ạ,5
Góp ý bạn shiper khá khó chịu,5
bộ sách ưng ý,5
Sách rất bổ ích,5
sách tốt đẹp,5
Hay,5
"sách đẹp, cầm lên tay rất ưng ý, ủng hộ shop 5*",5
sản phẩm bọc rất cẩn thân,5
tốt nên mua,5
Rất Tốt,5
"sách xinh, 10đ",5
Giao hàng nhanh,4
okkk sách đẹp,5
"Sách chất lượng tốt, dù có giao hàng hơi trễ so với dự kiến nhưng chắc do tình hình dịch nên vận chuyển khó khăn.",5
M mua một combo 5 quyển sách mang đi tặng nên cũng ko biết nội dung ra sao,5
Chất lượng sách như mới . Giao hàng bất kể mưa to trời lạnh . điểm 10 cho tất cả,5
